Batch_ID,Time_Minutes,Phase,Temperature_C,Power_Consumption_kW,Vibration_mm_s
T001,154,Milling,30.00557232180062,3.455429781760455,0.07072283042333856
T001,155,Milling,33.209253032430226,3.372671663213112,0.2505273122566835
T001,156,Milling,44.447516718856775,3.612010077285169,0.1306715970693959
T001,157,Milling,21.08501958245432,4.349286660447192,0.2797789288196649
T001,158,Milling,26.32475419973103,3.890822246213295,0.06885863677244232
T001,159,Milling,24.155385797731324,2.9336182131729824,0.12362348670985747
T001,160,Milling,44.895784375734266,3.8938501117276294,0.14605045784480497
T001,161,Milling,38.42751764607548,4.330508683338213,0.28967560185196156
T001,162,Milling,21.446597443942686,3.28904359721626,0.0766890164839711
T001,163,Milling,28.391501619924078,2.839359807791131,0.21171209041718098
T001,164,Milling,29.706709599746805,2.9587894914098993,0.11648448124105974
T001,165,Milling,29.008627380131706,3.0198997257085254,0.16331021170720778
T001,166,Compression,26.994087679223643,5.322413441744373,0.20069547050582465
T001,167,Compression,26.773941062878247,4.766370250447499,0.06905009489979079
T001,168,Compression,43.51329567838459,5.333278115476959,0.19529065529520656
T001,169,Compression,42.97941379588899,4.665496840070612,0.2691653714814482
T001,170,Compression,33.78969681360175,4.829668522274002,0.15281377914634225
T001,171,Compression,39.44005709338064,5.4607401637327095,0.2963215126663761
T001,172,Compression,29.41847424844852,5.999156599952144,0.1482473622447148
T001,173,Compression,40.72910551766286,5.6381629383314955,0.06587795739750034
T001,174,Compression,20.920546690899783,4.767704237601267,0.053417991206749324
T001,175,Compression,21.883976508811557,5.883428794337824,0.1835865687573658
T001,176,Compression,38.74776873674929,6.326331504515286,0.196287383081368
T001,177,Compression,38.1530211017962,6.014162404084912,0.1444626373189466
T001,178,Compression,26.027120808240795,4.91009065701305,0.11286060987794962
T001,179,Compression,26.868294925647717,4.914455298016113,0.2695551668697981
T001,180,Compression,38.92497830430572,4.59379293558244,0.11716812050632684
T001,181,Compression,20.554618550757542,5.496330373291785,0.16905267419725356
T001,182,Compression,40.78428725156253,5.115554479542099,0.2540964338032656
T001,183,Compression,44.199344135995574,4.676816446731293,0.24795445986740822
T001,184,Compression,34.7488974284409,5.46009193403695,0.15513394466626879
T001,185,Compression,39.616706598607735,5.7787227139484845,0.25126116687984046
T001,186,Compression,42.578776466915656,5.734527424194584,0.29511568127309445
T001,187,Compression,35.20219623854713,5.773288643244565,0.18870390213555643
T001,188,Compression,22.275052276283258,5.9527940653004565,0.18686157672477788
T001,189,Compression,31.272761185402608,6.320942556806546,0.12448986288548762
T001,190,Compression,33.09005690037528,5.895283742986926,0.2491179439184693
T001,191,Compression,31.48367019865431,6.184182830037419,0.24222943532884939
T001,192,Compression,21.655899446296647,4.591722532809266,0.2052014211055228
T001,193,Compression,28.685335205635354,4.918261582157029,0.19491248361793462
T001,194,Compression,28.539080261413623,5.57452683342814,0.165029789745893
T001,195,Compression,34.61915264872884,5.3006009778205625,0.22441689342423293
T001,196,Compression,24.501681808732464,5.8930029324541575,0.15291530358938205
T001,197,Compression,41.85794012136043,5.5304721097284215,0.29327758731752607
T001,198,Compression,35.048384888524005,4.947698131812642,0.2554476592111123
T001,199,Compression,28.62706569555967,5.195238428965367,0.057951170371291286
T001,200,Compression,33.71788273018522,5.568847007465046,0.13899787106799655
T001,201,Compression,42.355431572398146,4.757496796599288,0.13252487832753884
T001,202,Compression,28.039569117000724,4.684581172457492,0.17028634851407332
T001,203,Compression,37.19461792740208,5.523314027094522,0.08924442067904843
T001,204,Compression,29.432149131051816,4.505190048767293,0.2670752767588967
T001,205,Compression,22.112925192017048,5.694556164510861,0.2965642489667038
T001,206,Compression,33.41476614968332,6.3480835182148665,0.10902913327935108
T001,207,Compression,38.99888522343964,5.562531507947068,0.23012901534786623
T001,208,Compression,21.558534062781035,4.795478183812453,0.08327923214686957
T001,209,Compression,37.17913763508328,6.188881345267258,0.23740405800214687
T001,210,Compression,20.761803818339853,6.234429962149447,0.13853666769828138
T001,211,Coating,26.06176259086824,3.5384864618987617,0.14432104077615565
T001,212,Coating,20.501779944443157,3.6441583311663566,0.10286200174913616
T001,213,Coating,28.187433804447867,3.2395242636385024,0.2726318201849737
T001,214,Coating,34.83981133885122,4.35820463828898,0.2472928096518346
T001,215,Coating,32.46105497322643,3.1738405761748476,0.18427663545463696
T001,216,Coating,34.671027950521975,4.49087894836866,0.15791488655741986
T001,217,Coating,23.189507569889095,3.5675518115974487,0.14077057409965876
T001,218,Coating,36.147931033290035,4.141556609337824,0.13902418147446155
T001,219,Coating,44.66288121982449,4.211549638713774,0.10930669793399862
T001,220,Coating,22.544561815510093,3.305718278368664,0.11148943209612704
T001,221,Coating,24.017034331488894,3.3731340481026115,0.12127379217346178
T001,222,Coating,24.33433988236887,4.79353084925285,0.07005843641541055
T001,223,Coating,33.11278473925637,3.8207936539793232,0.2955946542271516
T001,224,Coating,22.80097255420131,3.7957111980914835,0.29236760831884223
T001,225,Coating,41.637678147349504,4.63414414189856,0.11447570676123496
T001,226,Coating,24.272189684751645,4.337286439848862,0.28234399728189646
T001,227,Coating,33.919072325348246,4.1432253789398,0.11999477341507105
T001,228,Coating,39.23732332979842,3.3740874971150467,0.13091980910106094
T001,229,Coating,30.635910965410417,4.01522075736891,0.11060243310377006
T001,230,Coating,22.87092061848009,4.221240084883265,0.12215763831006395
T001,231,Coating,34.530955535565305,3.308725430548405,0.1702850254637044
T001,232,Coating,33.314735813789646,3.103647073644854,0.13415106954848016
T001,233,Coating,23.360366923474356,3.1267499409455355,0.2974900580974863
T001,234,Coating,28.058846124368074,4.6197488917092695,0.11366016369094097
T001,235,Coating,37.03756805559823,4.520455719779373,0.19890968515196106
T001,236,Coating,31.78940471375396,3.823681828294537,0.13721706663574884
T001,237,Coating,43.23822860619565,4.661238815575459,0.29125672766662813
T001,238,Coating,23.10743058713862,4.461734950407289,0.28458511420525945
T001,239,Coating,24.530826654141503,3.132992534733555,0.23528016232251475
T001,240,Coating,34.3618278294978,4.683657553516544,0.08494309415657238
T001,241,Coating,39.88168279649726,3.403254640095489,0.09091398571642613
T001,242,Coating,24.106644948274823,4.629149440462764,0.21629930517405005
T001,243,Coating,33.076635619227986,3.7176609682470048,0.26930013520327706
T001,244,Coating,29.811127685565886,4.633198878943154,0.15978372714255462
T001,245,Coating,29.423610735622688,3.9253595713392126,0.12534446854103554
T001,246,Coating,38.69023450440628,4.0054407801849585,0.10805317378670433
T001,247,Coating,42.48936433186421,3.767782442746423,0.18588821527849714
T001,248,Quality_Testing,25.725634773119907,1.5856986212268178,0.15788203578411064
T001,249,Quality_Testing,28.32039464781211,1.961098273618603,0.2234294018508346
T001,250,Quality_Testing,24.16826899983458,2.2572582307468765,0.17385590660099143
T001,251,Quality_Testing,38.53652277847614,1.6463016985147774,0.2994231539809608
T001,252,Quality_Testing,38.81007800097056,1.913960922486918,0.24464298476268775
T001,253,Quality_Testing,23.57819963871174,0.9090891863389265,0.22851602055590353
T001,254,Quality_Testing,32.34953717827157,2.009270583720233,0.07572900768603626
T001,255,Quality_Testing,33.412033787114865,1.2576431311138314,0.1642500548204196
T001,256,Quality_Testing,35.098946801812815,1.5045766949250603,0.18496515927820917
T001,257,Quality_Testing,32.1589370498902,1.3179103541709865,0.24297049514956126
T001,258,Quality_Testing,20.305076807951114,1.696885402410454,0.19137708683074345
T001,259,Quality_Testing,37.904476868323805,1.698058729554653,0.25669970695226957
T001,260,Quality_Testing,43.97686986410069,1.1850485143570868,0.10683774575749676
T001,261,Quality_Testing,30.589921560512074,1.0758592329514522,0.2037375657881636
T001,262,Quality_Testing,42.79631022107412,0.7782323882861237,0.07519865075397163
T001,263,Quality_Testing,26.400388296341553,1.9521911721248015,0.1982407263147054
T001,264,Quality_Testing,22.55531660562999,2.3375010445214928,0.2475211592810217
T001,265,Quality_Testing,20.57556511969094,1.8027344219764923,0.24281166712993452
T001,266,Quality_Testing,29.360884243010553,0.6378430787344376,0.06933026637219682
T001,267,Quality_Testing,22.60617415129524,2.180879263960846,0.27767154956392825
T001,268,Quality_Testing,23.070269546143344,0.9718120691901624,0.09138012759182244
T001,269,Quality_Testing,24.658021987353017,2.174981578004984,0.13303660316373472
T002,0,Preparation,32.97095142815181,2.1825508714898585,0.14975067596753255
T002,1,Preparation,21.369040970550785,1.6703944832918018,0.25071336214950285
T002,2,Preparation,20.11580057511507,1.6669983433822884,0.14954217339773584
T002,3,Preparation,33.434890073448074,2.839711232825521,0.1365864985914903
T002,4,Preparation,28.673830047405694,2.4750024962194965,0.1630544852224518
T002,5,Preparation,25.61512057349955,1.9048790322653868,0.08521425509494997
T002,6,Preparation,24.409674662655583,1.9967355454789595,0.154731362376137
T002,7,Preparation,42.8711475267025,1.7247877982332662,0.19514708756951088
T002,8,Preparation,35.80660719798826,1.0261889131766673,0.21588434300417764
T002,9,Preparation,24.450899171743785,2.92214063493891,0.08716568193827824
T002,10,Preparation,30.365603093175594,1.1706993361572877,0.29921856296148686
T002,11,Preparation,32.554875258281065,2.190770034640088,0.06676911934710687
T002,12,Preparation,38.749011759979446,1.4198111861911715,0.2745135723601784
T002,13,Preparation,25.12849101205018,1.3813754413273331,0.05913741696202372
T002,14,Preparation,31.80167362774998,2.129682266525233,0.0664271598570881
T002,15,Preparation,39.38819041737526,1.9065776694960552,0.18109756733189503
T002,16,Preparation,31.019068673455706,1.801526121750652,0.18991008282705446
T002,17,Preparation,23.88100614826781,1.3638562609905422,0.2654464052533793
T002,18,Preparation,43.65288655334082,1.746618632559506,0.11768616828588845
T002,19,Preparation,36.09998858097539,1.8174683421961928,0.05634658891508622
T002,20,Blending,41.67484400028809,2.815968990729689,0.18793064881483496
T002,21,Blending,26.347214101082606,2.3922261993869056,0.17637696977650846
T002,22,Blending,34.87622449251052,2.678542491792382,0.1923608794408751
T002,23,Blending,42.18651206283758,3.1134431695667324,0.23020327407762664
T002,24,Blending,40.13287418394763,3.9774575639108853,0.20079935054424491
T002,25,Blending,40.17125372406465,3.9252986371097496,0.28610243139431835
T002,26,Blending,23.527046219442838,2.8127846165470443,0.1309975152766999
T002,27,Blending,22.173125373758733,3.266481549821921,0.23397615329900057
T002,28,Blending,41.20320238667209,2.2455537793254168,0.26911101896882345
T002,29,Blending,36.073139090356335,3.407892270277019,0.27765600088507597
T002,30,Blending,35.61903177608128,2.6717317142996704,0.25627683285566494
T002,31,Blending,29.076480304877265,2.0684562216410582,0.2576636266413124
T002,32,Blending,28.62980362203189,3.5476690464026808,0.14068947366648638
T002,33,Blending,41.52670049936804,2.4390210501619176,0.2936368162997175
T002,34,Blending,39.49396936970077,2.228475851840794,0.19144415499164014
T002,35,Blending,44.63418280604337,2.9421309053876286,0.09552678470539581
T002,36,Blending,32.11945917875865,3.024915311763843,0.23542173605716638
T002,37,Blending,37.47114632902261,2.805100087193961,0.10450577687352162
T002,38,Blending,36.12635419423324,2.8434078691065636,0.0830690527813326
T002,39,Blending,42.51430753090964,3.382443715219309,0.22079596411137037
T002,40,Blending,40.564596897791844,3.059323357310162,0.2537636071006143
T002,41,Granulation,26.85138051718015,4.608356005031586,0.21285509708796607
T002,42,Granulation,40.74354509268004,3.912842543521206,0.05274895716462012
T002,43,Granulation,23.422140751720182,5.30003728369621,0.2684725193906288
T002,44,Granulation,34.93532755425771,4.701033720867307,0.21625916863656386
T002,45,Granulation,24.38428196558624,5.32882389184992,0.1546926312230183
T002,46,Granulation,29.578463206237437,4.537835410565675,0.061741491693763764
T002,47,Granulation,24.157084218901986,4.976067232852741,0.07069966698128162
T002,48,Granulation,35.0788027366597,3.990698219362642,0.14732390351049413
T002,49,Granulation,27.217343419267497,4.211345432929898,0.22976147629606136
T002,50,Granulation,27.428042890579377,4.632809280593794,0.1690126005497749
T002,51,Granulation,36.5917791340662,5.373659478649516,0.23314302430256256
T002,52,Granulation,25.37350946476892,3.5623662701225696,0.11556601107495627
T002,53,Granulation,34.87694826750637,3.6028516269685005,0.1740915618003091
T002,54,Granulation,34.92107122292223,4.168487781633922,0.2427280509364555
T002,55,Granulation,22.664956328344296,3.6502755634716175,0.23204718905090083
T002,56,Granulation,32.38728290515496,4.876804792855472,0.15870683465093655
T002,57,Granulation,26.16005083097767,5.1382046353484,0.24985396974224483
T002,58,Granulation,37.367411771360665,4.044290274459925,0.19755766671727176
T002,59,Granulation,29.02434742350067,3.6831641466532683,0.2793283938655607
T002,60,Granulation,23.420465772974033,5.400474707641605,0.16150144323948895
T002,61,Granulation,24.62832322096549,4.583801894756716,0.2682364589691021
T002,62,Granulation,38.305622160239025,5.113122295722899,0.21469584167767936
T002,63,Granulation,37.306914112946316,5.198391303130639,0.11241700221479649
T002,64,Granulation,32.23562409107851,3.9424188836392045,0.29691700199916177
T002,65,Granulation,43.60148349216533,3.578853622737012,0.2263937931289221
T002,66,Granulation,43.13120793539164,3.861150690254667,0.19198630763815738
T002,67,Granulation,42.887207439701044,3.5678919571715975,0.22435506681170997
T002,68,Granulation,27.43372518431377,5.348792390753061,0.29276456129134193
T002,69,Granulation,43.60666222783585,4.448428433314928,0.2655106627473284
T002,70,Granulation,41.11373496337676,4.138200946486512,0.25722886853766935
T002,71,Granulation,20.925190867887316,4.692539756964106,0.10750220932192577
T002,72,Granulation,23.01417214443197,3.6539064032584183,0.22407219396953493
T002,73,Granulation,28.49687409420165,4.949533543057523,0.0663390851997356
T002,74,Granulation,27.88225844576526,4.578982584750674,0.2476807912097409
T002,75,Granulation,27.968812573301747,4.751782752874018,0.2714944370590468
T002,76,Granulation,35.39657970455762,3.9659189495072678,0.05610019538913451
T002,77,Granulation,41.752471847523246,3.5425388217007745,0.26867541817104984
T002,78,Granulation,33.2234283506803,5.378135397025792,0.24969580894341636
T002,79,Granulation,44.94835276333343,4.20142363090342,0.24179707223278174
T002,80,Granulation,30.048272840231053,4.459751240607818,0.2068763658045925
T002,81,Granulation,41.841927854658465,5.46816693839859,0.24206835346612954
T002,82,Granulation,30.444169554183343,4.34271400455414,0.2343955753972229
T002,83,Granulation,25.969428644207557,3.7209482262627893,0.13865553941019415
T002,84,Drying,39.81540602279951,3.46721550209982,0.060523297409090474
T002,85,Drying,25.89369673667069,4.975444779472063,0.15694328343396557
T002,86,Drying,44.216332357984086,4.35929456538614,0.10456347196626604
T002,87,Drying,72.49805919751127,4.572690028831104,0.07235275057806488
T002,88,Drying,45.87903878924642,4.758236615124329,0.2861830055728526
T002,89,Drying,48.37007556249348,4.226822778421416,0.09175848652301881
T002,90,Drying,74.55843130684883,3.4633434027668866,0.28568294353378143
T002,91,Drying,57.482332449618426,4.2154735897577185,0.17817212775412716
T002,92,Drying,36.53349058588793,3.3530560640110165,0.10512155226754384
T002,93,Drying,34.32191310721272,4.559168947133506,0.1375313147916825
T002,94,Drying,27.89213382816982,4.938205260281623,0.2709464712408564
T002,95,Drying,71.38761415976064,4.989815645292871,0.09347381230487183
T002,96,Drying,44.81210094513294,4.516476951408182,0.22400515451344805
T002,97,Drying,32.69479531699275,4.631666249981236,0.10611014295916517
T002,98,Drying,36.19088074113115,4.073948845786827,0.1982349837104258
T002,99,Drying,54.004310391890556,3.1829736747955097,0.2693652156575951
T002,100,Drying,38.2800021294353,3.2590298425656083,0.2721870199672443
T002,101,Drying,72.78257491148767,4.724255234530901,0.25237901868121954
T002,102,Drying,57.76209903195109,4.101714741218279,0.07174668997785254
T002,103,Drying,45.42266065353493,3.745377034024628,0.11493844594008155
T002,104,Drying,61.17100568442925,3.9917514701575416,0.07026155397691199
T002,105,Drying,36.009160097490565,4.366517527319192,0.06903271487257505
T002,106,Drying,67.56034570243844,3.9902930540279486,0.170146644331662
T002,107,Drying,54.62038923297588,4.649361931850298,0.13695230197554825
T002,108,Drying,58.90080762795318,4.131463927991582,0.11675706754235533
T002,109,Drying,68.9314993177579,4.594852043213856,0.2146129586646064
T002,110,Drying,67.52908645471209,4.734588401919605,0.22709074417875869
T002,111,Drying,66.85066641818361,4.394942923338567,0.22003519294007512
T002,112,Drying,55.93056891075922,4.505433279115282,0.08965127632326843
T002,113,Drying,69.04353795994642,4.743687055490464,0.05731182075863979
T002,114,Drying,66.29083752823814,3.2577397349468904,0.13377971356478546
T002,115,Drying,62.17541281458039,3.321519792096616,0.25449175602976554
T002,116,Drying,66.6067088978871,4.014935467521672,0.0515964679292084
T002,117,Drying,39.35190665874564,4.233853836751484,0.2952965445068559
T002,118,Drying,56.59067635083342,3.5196071621283194,0.20850142577490283
T002,119,Drying,51.999268985792774,4.559690790302287,0.0767451597067396
T002,120,Drying,63.0513951251014,4.082533157352221,0.2907480009647487
T002,121,Drying,42.0936083019343,4.265243786267896,0.28300702637750436
T002,122,Drying,30.125486399533962,4.874456974472903,0.22197143057520335
T002,123,Drying,28.391852955258596,3.6019271338936325,0.22704302216132038
T002,124,Drying,28.367530073438584,4.164340920352546,0.13647076423823917
T002,125,Drying,56.04577588837385,3.091484067625026,0.26788420153809406
T002,126,Drying,73.67444845886985,4.937755710571383,0.2374129579357312
T002,127,Drying,31.5043120065316,4.516526391858045,0.05614672911470038
